id,timestamp,datetime,marketId,side,action,price,size,cost,fairValue,edge,edgePct,btcPrice,strike,timeRemainingMin
trade_158,1766007790000,2025-12-17T21:43:10.000Z,0xfeacc7018a66bd,YES,BUY,0.5500,10,5.5000,0.7592,0.2092,20.92%,85861.49,85817.31,1.8
trade_159,1766007850000,2025-12-17T21:44:10.000Z,0xfeacc7018a66bd,YES,BUY,0.7300,10,7.3000,0.9370,0.2070,20.70%,85902.99,85817.31,0.8
trade_160,1766018470000,2025-12-18T00:41:10.000Z,0xc000b613b21ead,NO,BUY,0.3000,10,3.0000,0.8049,0.5049,50.49%,86151.27,86214.33,3.8
trade_161,1766020810000,2025-12-18T01:20:10.000Z,0xc76b5e01051635,YES,BUY,0.4900,10,4.9000,0.7192,0.2292,22.92%,85997.93,85930.92,9.8
trade_162,1766021769000,2025-12-18T01:36:09.000Z,0xf2355ad3428554,YES,BUY,0.6000,10,6.0000,0.8782,0.2782,27.82%,86117.77,85966.91,8.8
trade_163,1766021949000,2025-12-18T01:39:09.000Z,0xf2355ad3428554,NO,BUY,0.1400,10,1.4000,0.3187,0.1787,17.87%,86008.73,85966.91,5.8
trade_164,1766022017000,2025-12-18T01:40:17.000Z,0xf2355ad3428554,YES,BUY,0.6500,10,6.5000,0.8588,0.2088,20.88%,86064.00,85966.91,4.7
trade_165,1766022489000,2025-12-18T01:48:09.000Z,0xdae75e060ae22c,YES,BUY,0.4800,10,4.8000,0.7303,0.2503,25.03%,86176.39,86098.03,11.8
trade_166,1766022669000,2025-12-18T01:51:09.000Z,0xdae75e060ae22c,NO,BUY,0.3700,10,3.7000,0.6249,0.2549,25.49%,86065.07,86098.03,8.8
trade_167,1766022789000,2025-12-18T01:53:09.000Z,0xdae75e060ae22c,YES,BUY,0.2300,10,2.3000,0.6157,0.3857,38.57%,86125.63,86098.03,6.8
trade_168,1766022910000,2025-12-18T01:55:10.000Z,0xdae75e060ae22c,YES,BUY,0.3000,10,3.0000,0.4904,0.1904,19.04%,86096.34,86098.03,4.8
trade_169,1766022969000,2025-12-18T01:56:09.000Z,0xdae75e060ae22c,YES,BUY,0.3800,10,3.8000,0.5993,0.2193,21.93%,86115.57,86098.03,3.9
trade_170,1766023089000,2025-12-18T01:58:09.000Z,0xdae75e060ae22c,YES,BUY,0.3900,10,3.9000,0.7027,0.3127,31.27%,86125.78,86098.03,1.9
trade_171,1766023149000,2025-12-18T01:59:09.000Z,0xdae75e060ae22c,YES,BUY,0.5100,10,5.1000,0.7267,0.2167,21.67%,86119.21,86098.03,0.8
trade_172,1766023509000,2025-12-18T02:05:09.000Z,0x3ddb827e428612,YES,BUY,0.4600,10,4.6000,0.6630,0.2030,20.30%,86139.12,86091.07,9.8
trade_173,1766023576000,2025-12-18T02:06:16.000Z,0x3ddb827e428612,YES,BUY,0.6400,10,6.4000,0.8478,0.2078,20.78%,86221.73,86091.07,8.7
trade_174,1766024169000,2025-12-18T02:16:09.000Z,0xbdfa5907e20868,YES,BUY,0.5300,10,5.3000,0.8655,0.3355,33.55%,86665.27,86463.47,13.8
trade_175,1766025249000,2025-12-18T02:34:09.000Z,0xd5ad56b5ed109c,YES,BUY,0.6500,10,6.5000,0.8413,0.1913,19.13%,86558.70,86382.82,10.8
trade_176,1766026686000,2025-12-18T02:58:06.000Z,0x36a10f81905ebc,YES,BUY,0.2100,10,2.1000,0.4260,0.2160,21.60%,86659.36,86670.15,1.9
trade_177,1766026746000,2025-12-18T02:59:06.000Z,0x36a10f81905ebc,YES,BUY,0.3200,10,3.2000,0.6272,0.3072,30.72%,86683.64,86670.15,0.9
trade_178,1766029811000,2025-12-18T03:50:11.000Z,0x10777f0bbc12d4,YES,BUY,0.4800,10,4.8000,0.8430,0.3630,36.30%,86638.33,86492.24,9.8
trade_179,1766030470000,2025-12-18T04:01:10.000Z,0xdef89617e55b80,YES,BUY,0.4900,10,4.9000,0.6907,0.2007,20.07%,86648.10,86578.64,13.8
trade_180,1766033409000,2025-12-18T04:50:09.000Z,0x229c4be59a3093,YES,BUY,0.2000,10,2.0000,0.4591,0.2591,25.91%,86805.95,86814.84,9.8
trade_181,1766033587000,2025-12-18T04:53:07.000Z,0x229c4be59a3093,YES,BUY,0.1700,10,1.7000,0.3648,0.1948,19.48%,86788.57,86814.84,6.9
trade_182,1766033708000,2025-12-18T04:55:08.000Z,0x229c4be59a3093,YES,BUY,0.1900,10,1.9000,0.3986,0.2086,20.86%,86798.88,86814.84,4.9
trade_183,1766033767000,2025-12-18T04:56:07.000Z,0x229c4be59a3093,YES,BUY,0.2400,10,2.4000,0.5276,0.2876,28.76%,86818.51,86814.84,3.9
trade_184,1766034489000,2025-12-18T05:08:09.000Z,0x721d0e78c9c95f,YES,BUY,0.1500,10,1.5000,0.3510,0.2010,20.10%,86705.49,86731.00,6.8
trade_185,1766039714000,2025-12-18T06:35:14.000Z,0xdf4fe505cb32b7,YES,BUY,0.3900,10,3.9000,0.6246,0.2346,23.46%,86460.36,86430.64,9.8
trade_186,1766040128000,2025-12-18T06:42:08.000Z,0xdf4fe505cb32b7,YES,BUY,0.5500,10,5.5000,0.7503,0.2003,20.03%,86466.96,86430.64,2.9
trade_187,1766040550000,2025-12-18T06:49:10.000Z,0xabac478d093d3a,YES,BUY,0.4400,10,4.4000,0.6616,0.2216,22.16%,86480.57,86445.37,10.8
trade_188,1766040610000,2025-12-18T06:50:10.000Z,0xabac478d093d3a,YES,BUY,0.5700,10,5.7000,0.8213,0.2513,25.13%,86531.49,86445.37,9.8
trade_189,1766048772000,2025-12-18T09:06:12.000Z,0x9744b57a079ab1,YES,BUY,0.2800,10,2.8000,0.5382,0.2582,25.82%,86947.15,86939.23,8.8
trade_190,1766050211000,2025-12-18T09:30:11.000Z,0x15a522ef8afdf4,YES,BUY,0.5200,10,5.2000,0.6903,0.1703,17.03%,87041.83,86979.50,14.8
trade_191,1766051349000,2025-12-18T09:49:09.000Z,0x9e6478d797228a,YES,BUY,0.3100,10,3.1000,0.5007,0.1907,19.07%,87336.49,87336.19,10.8
trade_192,1766051469000,2025-12-18T09:51:09.000Z,0x9e6478d797228a,YES,BUY,0.2600,10,2.6000,0.5445,0.2845,28.45%,87347.02,87336.19,8.8
trade_193,1766051711000,2025-12-18T09:55:11.000Z,0x9e6478d797228a,YES,BUY,0.1200,10,1.2000,0.4579,0.3379,33.79%,87328.72,87336.19,4.8
trade_194,1766051769000,2025-12-18T09:56:09.000Z,0x9e6478d797228a,YES,BUY,0.3200,10,3.2000,0.4945,0.1745,17.45%,87335.38,87336.19,3.9
trade_195,1766059220000,2025-12-18T12:00:20.000Z,0x3baa968b498e9d,YES,BUY,0.5200,10,5.2000,0.8189,0.2989,29.89%,87335.96,87229.07,14.7
trade_196,1766059330000,2025-12-18T12:02:10.000Z,0x3baa968b498e9d,YES,BUY,0.6100,10,6.1000,0.8338,0.2238,22.38%,87330.79,87229.07,12.8
trade_197,1766059469000,2025-12-18T12:04:29.000Z,0x3baa968b498e9d,YES,BUY,0.6100,10,6.1000,0.8587,0.2487,24.87%,87335.00,87229.07,10.5
trade_198,1766059930000,2025-12-18T12:12:10.000Z,0x3baa968b498e9d,YES,BUY,0.2600,10,2.6000,0.6478,0.3878,38.78%,87245.00,87229.07,2.8
trade_199,1766080746000,2025-12-18T17:59:06.000Z,0x0b17188ec1345f,YES,BUY,0.1900,10,1.9000,0.3706,0.1806,18.06%,86376.01,86406.57,0.9
trade_200,1766082012000,2025-12-18T18:20:12.000Z,0x1327722348551b,YES,BUY,0.2700,10,2.7000,0.4774,0.2074,20.74%,86656.00,86669.59,9.8
trade_201,1766085381000,2025-12-18T19:16:21.000Z,0x752cbff16ece04,NO,BUY,0.6100,10,6.1000,0.8533,0.2433,24.33%,85264.08,85610.29,13.7
trade_202,1766085670000,2025-12-18T19:21:10.000Z,0x752cbff16ece04,YES,BUY,0.4500,10,4.5000,0.6762,0.2262,22.62%,85716.38,85610.29,8.8
trade_203,1766085730000,2025-12-18T19:22:10.000Z,0x752cbff16ece04,NO,BUY,0.4100,10,4.1000,0.6264,0.2164,21.64%,85542.20,85610.29,7.8
trade_204,1766085911000,2025-12-18T19:25:11.000Z,0x752cbff16ece04,YES,BUY,0.3900,10,3.9000,0.6677,0.2777,27.77%,85685.67,85610.29,4.8
trade_205,1766085977000,2025-12-18T19:26:17.000Z,0x752cbff16ece04,NO,BUY,0.4800,10,4.8000,0.7026,0.2226,22.26%,85526.47,85610.29,3.7
trade_206,1766086090000,2025-12-18T19:28:10.000Z,0x752cbff16ece04,YES,BUY,0.3800,10,3.8000,0.6413,0.2613,26.13%,85648.89,85610.29,1.8
trade_207,1766086150000,2025-12-18T19:29:10.000Z,0x752cbff16ece04,YES,BUY,0.3900,10,3.9000,0.7294,0.3394,33.94%,85656.56,85610.29,0.8
trade_208,1766091617000,2025-12-18T21:00:17.000Z,0xf75777f7d5d6c2,YES,BUY,0.5700,10,5.7000,0.8840,0.3140,31.40%,85078.59,84631.91,14.7
trade_209,1766095393000,2025-12-18T22:03:13.000Z,0xb38fe10dcfe144,YES,BUY,0.4200,10,4.2000,0.6829,0.2629,26.29%,85682.57,85584.35,11.8
trade_210,1766095809000,2025-12-18T22:10:09.000Z,0xb38fe10dcfe144,NO,BUY,0.4700,10,4.7000,0.6705,0.2005,20.05%,85527.25,85584.35,4.8
trade_211,1766096230000,2025-12-18T22:17:10.000Z,0x88f999056e9fdc,YES,BUY,0.5300,10,5.3000,0.7049,0.1749,17.49%,85453.94,85335.44,12.8
trade_212,1766096771000,2025-12-18T22:26:11.000Z,0x88f999056e9fdc,YES,BUY,0.2500,10,2.5000,0.4432,0.1932,19.32%,85320.31,85335.44,3.8
trade_213,1766096839000,2025-12-18T22:27:19.000Z,0x88f999056e9fdc,YES,BUY,0.2100,10,2.1000,0.8192,0.6092,60.92%,85437.18,85335.44,2.7
trade_214,1766098030000,2025-12-18T22:47:10.000Z,0x5c36f59d12a68e,YES,BUY,0.3800,10,3.8000,0.6094,0.2294,22.94%,85587.21,85537.84,12.8
trade_215,1766098345000,2025-12-18T22:52:25.000Z,0x5c36f59d12a68e,YES,BUY,0.5300,10,5.3000,0.7162,0.1862,18.62%,85622.00,85537.84,7.6
trade_216,1766106489000,2025-12-19T01:08:09.000Z,0x335f4d54a7a65a,YES,BUY,0.0800,10,0.8000,0.3175,0.2375,23.75%,85510.42,85559.51,6.8
trade_217,1766110091000,2025-12-19T02:08:11.000Z,0x41a5ce73ab3199,YES,BUY,0.2600,10,2.6000,0.5545,0.2945,29.45%,85293.72,85279.76,6.8
trade_218,1766110331000,2025-12-19T02:12:11.000Z,0x41a5ce73ab3199,YES,BUY,0.0500,10,0.5000,0.5153,0.4653,46.53%,85282.21,85279.76,2.8
trade_219,1766110391000,2025-12-19T02:13:11.000Z,0x41a5ce73ab3199,YES,BUY,0.2200,10,2.2000,0.6080,0.3880,38.80%,85294.40,85279.76,1.8
trade_220,1766111470000,2025-12-19T02:31:10.000Z,0xcfc42653a68f30,YES,BUY,0.4500,10,4.5000,0.6252,0.1752,17.52%,85516.80,85471.76,13.8
trade_221,1766111710000,2025-12-19T02:35:10.000Z,0xcfc42653a68f30,YES,BUY,0.3400,10,3.4000,0.5150,0.1750,17.50%,85476.00,85471.76,9.8
trade_222,1766111949000,2025-12-19T02:39:09.000Z,0xcfc42653a68f30,YES,BUY,0.1900,10,1.9000,0.3721,0.1821,18.21%,85443.08,85471.76,5.8
trade_223,1766112012000,2025-12-19T02:40:12.000Z,0xcfc42653a68f30,YES,BUY,0.2100,10,2.1000,0.5754,0.3654,36.54%,85486.51,85471.76,4.8
trade_224,1766112069000,2025-12-19T02:41:09.000Z,0xcfc42653a68f30,YES,BUY,0.3200,10,3.2000,0.7252,0.4052,40.52%,85518.05,85471.76,3.9
trade_225,1766112129000,2025-12-19T02:42:09.000Z,0xcfc42653a68f30,YES,BUY,0.6600,10,6.6000,0.9006,0.2406,24.06%,85577.38,85471.76,2.9
trade_226,1766114471000,2025-12-19T03:21:11.000Z,0xe1e6cf9882fb31,YES,BUY,0.1200,10,1.2000,0.3208,0.2008,20.08%,86224.04,86311.51,8.8
trade_227,1766114531000,2025-12-19T03:22:11.000Z,0xe1e6cf9882fb31,YES,BUY,0.2700,10,2.7000,0.5628,0.2928,29.28%,86337.68,86311.51,7.8
trade_228,1766114591000,2025-12-19T03:23:11.000Z,0xe1e6cf9882fb31,YES,BUY,0.4500,10,4.5000,0.8308,0.3808,38.08%,86497.32,86311.51,6.8
trade_229,1766114713000,2025-12-19T03:25:13.000Z,0xe1e6cf9882fb31,YES,BUY,0.7900,10,7.9000,0.9678,0.1778,17.78%,86768.22,86311.51,4.8
trade_230,1766123111000,2025-12-19T05:45:11.000Z,0x401f0d555af4ef,YES,BUY,0.5100,10,5.1000,0.6852,0.1752,17.52%,86919.95,86838.20,14.8
trade_231,1766126133000,2025-12-19T06:35:33.000Z,0xe28561758d0ad8,YES,BUY,0.4500,10,4.5000,0.7767,0.3267,32.67%,87089.92,86975.88,9.4
trade_232,1766126291000,2025-12-19T06:38:11.000Z,0xe28561758d0ad8,YES,BUY,0.4500,10,4.5000,0.7867,0.3367,33.67%,87078.90,86975.88,6.8
trade_233,1766126412000,2025-12-19T06:40:12.000Z,0xe28561758d0ad8,YES,BUY,0.5100,10,5.1000,0.7387,0.2287,22.87%,87042.68,86975.88,4.8
trade_234,1766131569000,2025-12-19T08:06:09.000Z,0x9809e701693dd5,YES,BUY,0.2700,10,2.7000,0.5720,0.3020,30.20%,87921.47,87894.53,8.8
trade_235,1766131629000,2025-12-19T08:07:09.000Z,0x9809e701693dd5,YES,BUY,0.3800,10,3.8000,0.6633,0.2833,28.33%,87957.25,87894.53,7.8
trade_236,1766131690000,2025-12-19T08:08:10.000Z,0x9809e701693dd5,YES,BUY,0.5400,10,5.4000,0.8172,0.2772,27.72%,88037.76,87894.53,6.8
trade_237,1766131989000,2025-12-19T08:13:09.000Z,0x9809e701693dd5,YES,BUY,0.4700,10,4.7000,0.7466,0.2766,27.66%,87940.60,87894.53,1.9
trade_238,1766132049000,2025-12-19T08:14:09.000Z,0x9809e701693dd5,YES,BUY,0.4400,10,4.4000,0.8999,0.4599,45.99%,87966.96,87894.53,0.8
trade_239,1766132410000,2025-12-19T08:20:10.000Z,0xce99c55001b7e6,YES,BUY,0.3500,10,3.5000,0.6201,0.2701,27.01%,87945.52,87904.61,9.8
trade_240,1766132589000,2025-12-19T08:23:09.000Z,0xce99c55001b7e6,YES,BUY,0.3100,10,3.1000,0.4874,0.1774,17.74%,87901.59,87904.61,6.8
trade_241,1766132709000,2025-12-19T08:25:09.000Z,0xce99c55001b7e6,YES,BUY,0.1200,10,1.2000,0.4344,0.3144,31.44%,87890.52,87904.61,4.8
trade_242,1766132770000,2025-12-19T08:26:10.000Z,0xce99c55001b7e6,YES,BUY,0.1700,10,1.7000,0.4638,0.2938,29.38%,87897.90,87904.61,3.8
trade_243,1766132829000,2025-12-19T08:27:09.000Z,0xce99c55001b7e6,YES,BUY,0.1200,10,1.2000,0.5631,0.4431,44.31%,87915.03,87904.61,2.9
trade_244,1766135771000,2025-12-19T09:16:11.000Z,0xb443efeccfa661,YES,BUY,0.3800,10,3.8000,0.7601,0.3801,38.01%,88009.78,87891.59,13.8
trade_245,1766139311000,2025-12-19T10:15:11.000Z,0xe78ea35d46d7e3,YES,BUY,0.5100,10,5.1000,0.6829,0.1729,17.29%,88210.70,88138.86,14.8
trade_246,1766141131000,2025-12-19T10:45:31.000Z,0x68c606ce1c5835,YES,BUY,0.5400,10,5.4000,0.7314,0.1914,19.14%,88110.89,88015.18,14.5
trade_247,1766141230000,2025-12-19T10:47:10.000Z,0x68c606ce1c5835,YES,BUY,0.7200,10,7.2000,0.8999,0.1799,17.99%,88253.85,88015.18,12.8
trade_248,1766146328000,2025-12-19T12:12:08.000Z,0xc52b80a33da1ac,YES,BUY,0.6300,10,6.3000,0.8333,0.2033,20.33%,88218.02,88141.87,2.9
trade_249,1766146387000,2025-12-19T12:13:07.000Z,0xc52b80a33da1ac,YES,BUY,0.5100,10,5.1000,0.8231,0.3131,31.31%,88199.75,88141.87,1.9
trade_250,1766146447000,2025-12-19T12:14:07.000Z,0xc52b80a33da1ac,YES,BUY,0.1100,10,1.1000,0.3871,0.2771,27.71%,88131.47,88141.87,0.9
trade_251,1766148312000,2025-12-19T12:45:12.000Z,0x4b44c831a86ae0,YES,BUY,0.5500,10,5.5000,0.7462,0.1962,19.62%,88099.99,87992.12,14.8
trade_252,1766148738000,2025-12-19T12:52:18.000Z,0x4b44c831a86ae0,YES,BUY,0.2800,10,2.8000,0.4942,0.2142,21.42%,87990.78,87992.12,7.7
trade_253,1766148969000,2025-12-19T12:56:09.000Z,0x4b44c831a86ae0,YES,BUY,0.1900,10,1.9000,0.4380,0.2480,24.80%,87979.99,87992.12,3.9
trade_254,1766159959000,2025-12-19T15:59:19.000Z,0xe208ce0764d6ed,YES,BUY,0.1100,10,1.1000,0.2907,0.1807,18.07%,87951.87,87996.00,0.7
trade_255,1766172729000,2025-12-19T19:32:09.000Z,0xc76bfee37ca7d2,YES,BUY,0.4900,10,4.9000,0.7872,0.2972,29.72%,87745.00,87592.12,12.8
trade_256,1766172849000,2025-12-19T19:34:09.000Z,0xc76bfee37ca7d2,YES,BUY,0.5400,10,5.4000,0.7445,0.2045,20.45%,87705.21,87592.12,10.8
