id,timestamp,datetime,marketId,side,action,price,size,cost,fairValue,edge,edgePct,btcPrice,strike,timeRemainingMin
trade_157,1765719850000,2025-12-14T13:44:10.000Z,0x4abd021b005dc7,NO,BUY,0.3800,10,3.8000,0.6356,0.2556,25.56%,89276.44,89287.33,0.8
trade_158,1765722130000,2025-12-14T14:22:10.000Z,0x1c6283407e8276,NO,BUY,0.3500,10,3.5000,0.5192,0.1692,16.92%,89359.11,89362.90,7.8
trade_159,1765722370000,2025-12-14T14:26:10.000Z,0x1c6283407e8276,NO,BUY,0.5300,10,5.3000,0.7557,0.2257,22.57%,89318.31,89362.90,3.8
trade_160,1765722853000,2025-12-14T14:34:13.000Z,0x4d6ce0dcefa1f5,NO,BUY,0.7600,10,7.6000,0.9250,0.1650,16.50%,89075.86,89291.64,10.8
trade_161,1765723811000,2025-12-14T14:50:11.000Z,0xd3a82154581d54,NO,BUY,0.2400,10,2.4000,0.5852,0.3452,34.52%,88970.01,88992.69,9.8
trade_162,1765723990000,2025-12-14T14:53:10.000Z,0xd3a82154581d54,NO,BUY,0.4600,10,4.6000,0.7614,0.3014,30.14%,88919.21,88992.69,6.8
trade_163,1765724050000,2025-12-14T14:54:10.000Z,0xd3a82154581d54,YES,BUY,0.3500,10,3.5000,0.5350,0.1850,18.50%,88999.99,88992.69,5.8
trade_164,1765724416000,2025-12-14T15:00:16.000Z,0xcdb84421b86a2d,NO,BUY,0.5300,10,5.3000,0.7017,0.1717,17.17%,89046.33,89123.48,14.7
trade_165,1765724469000,2025-12-14T15:01:09.000Z,0xcdb84421b86a2d,NO,BUY,0.6600,10,6.6000,0.8039,0.1439,14.39%,88991.88,89123.48,13.8
trade_166,1765724889000,2025-12-14T15:08:09.000Z,0xcdb84421b86a2d,NO,BUY,0.3100,10,3.1000,0.6144,0.3044,30.44%,89095.41,89123.48,6.8
trade_167,1765724949000,2025-12-14T15:09:09.000Z,0xcdb84421b86a2d,NO,BUY,0.6200,10,6.2000,0.9239,0.3039,30.39%,88930.17,89123.48,5.8
trade_168,1765726270000,2025-12-14T15:31:10.000Z,0xe8ed73f2093b3f,NO,BUY,0.4800,10,4.8000,0.6499,0.1699,16.99%,88963.66,89025.72,13.8
trade_169,1765726330000,2025-12-14T15:32:10.000Z,0xe8ed73f2093b3f,YES,BUY,0.3800,10,3.8000,0.5643,0.1843,18.43%,89050.00,89025.72,12.8
trade_170,1765726450000,2025-12-14T15:34:10.000Z,0xe8ed73f2093b3f,NO,BUY,0.5600,10,5.6000,0.6976,0.1376,13.76%,88950.01,89025.72,10.8
trade_171,1765729812000,2025-12-14T16:30:12.000Z,0xea55a2a6e08778,YES,BUY,0.5200,10,5.2000,0.6643,0.1443,14.43%,89322.27,89271.96,14.8
trade_172,1765732214000,2025-12-14T17:10:14.000Z,0x460aeab87bdd79,NO,BUY,0.2000,10,2.0000,0.3422,0.1422,14.22%,88878.96,88839.39,4.8
trade_173,1765732510000,2025-12-14T17:15:10.000Z,0xf0e80d00d5f94a,NO,BUY,0.4800,10,4.8000,0.6344,0.1544,15.44%,88642.57,88701.92,14.8
trade_174,1765732569000,2025-12-14T17:16:09.000Z,0xf0e80d00d5f94a,YES,BUY,0.4700,10,4.7000,0.6355,0.1655,16.55%,88762.06,88701.92,13.8
trade_175,1765735150000,2025-12-14T17:59:10.000Z,0xa001bea0ecead3,NO,BUY,0.0900,10,0.9000,0.2548,0.1648,16.48%,88810.67,88785.66,0.8
trade_176,1765735213000,2025-12-14T18:00:13.000Z,0x87f8a3b0b01913,NO,BUY,0.5700,10,5.7000,0.7152,0.1452,14.52%,88736.17,88824.30,14.8
trade_177,1765737022000,2025-12-14T18:30:22.000Z,0xf30988b9ab0daf,YES,BUY,0.5700,10,5.7000,0.7425,0.1725,17.25%,88905.36,88795.54,14.6
trade_178,1765740669000,2025-12-14T19:31:09.000Z,0x9de4110eeffd1b,NO,BUY,0.4000,10,4.0000,0.6214,0.2214,22.14%,88686.01,88725.90,13.8
trade_179,1765741629000,2025-12-14T19:47:09.000Z,0x64888191318af7,NO,BUY,0.4300,10,4.3000,0.5662,0.1362,13.62%,88597.72,88617.35,12.8
trade_180,1765742228000,2025-12-14T19:57:08.000Z,0x64888191318af7,NO,BUY,0.3400,10,3.4000,0.4804,0.1404,14.04%,88620.00,88617.35,2.9
trade_181,1765742349000,2025-12-14T19:59:09.000Z,0x64888191318af7,YES,BUY,0.5000,10,5.0000,0.7800,0.2800,28.00%,88644.88,88617.35,0.8
trade_182,1765743729000,2025-12-14T20:22:09.000Z,0xff3315a66e6b7c,NO,BUY,0.6800,10,6.8000,0.8433,0.1633,16.33%,88683.54,88812.61,7.8
trade_183,1765747812000,2025-12-14T21:30:12.000Z,0x1a869cddff2ca1,NO,BUY,0.5500,10,5.5000,0.7666,0.2166,21.66%,88510.11,88600.48,14.8
trade_184,1765748409000,2025-12-14T21:40:09.000Z,0x1a869cddff2ca1,YES,BUY,0.3800,10,3.8000,0.5120,0.1320,13.20%,88602.22,88600.48,4.8
trade_185,1765748529000,2025-12-14T21:42:09.000Z,0x1a869cddff2ca1,NO,BUY,0.7900,10,7.9000,0.9290,0.1390,13.90%,88500.00,88600.48,2.9
trade_186,1765749789000,2025-12-14T22:03:09.000Z,0x1e9d0f10dad682,YES,BUY,0.6200,10,6.2000,0.8071,0.1871,18.71%,88566.77,88461.85,11.8
trade_187,1765750149000,2025-12-14T22:09:09.000Z,0x1e9d0f10dad682,NO,BUY,0.1200,10,1.2000,0.2761,0.1561,15.61%,88508.33,88461.85,5.8
trade_188,1765750389000,2025-12-14T22:13:09.000Z,0x1e9d0f10dad682,NO,BUY,0.0700,10,0.7000,0.4793,0.4093,40.93%,88463.86,88461.85,1.9
trade_189,1765756581000,2025-12-14T23:56:21.000Z,0x151d1fe90e9ca2,NO,BUY,0.0900,10,0.9000,0.2493,0.1593,15.93%,88139.99,88048.22,3.6
trade_190,1765760891000,2025-12-15T01:08:11.000Z,0xea6513a3d8e667,NO,BUY,0.3400,10,3.4000,0.6029,0.2629,26.29%,88436.00,88470.14,6.8
trade_191,1765767729000,2025-12-15T03:02:09.000Z,0xc690beace75740,YES,BUY,0.5600,10,5.6000,0.7062,0.1462,14.62%,89436.00,89326.50,12.8
trade_192,1765767924000,2025-12-15T03:05:24.000Z,0xc690beace75740,NO,BUY,0.4300,10,4.3000,0.6059,0.1759,17.59%,89283.01,89326.50,9.6
trade_193,1765768402000,2025-12-15T03:13:22.000Z,0xc690beace75740,NO,BUY,0.0600,10,0.6000,0.2087,0.1487,14.87%,89388.00,89326.50,1.6
trade_194,1765768989000,2025-12-15T03:23:09.000Z,0x4122ab05b80522,NO,BUY,0.1500,10,1.5000,0.4067,0.2567,25.67%,89421.23,89394.05,6.8
trade_195,1765769230000,2025-12-15T03:27:10.000Z,0x4122ab05b80522,NO,BUY,0.1900,10,1.9000,0.3718,0.1818,18.18%,89418.00,89394.05,2.8
trade_196,1765769349000,2025-12-15T03:29:09.000Z,0x4122ab05b80522,NO,BUY,0.1000,10,1.0000,0.7785,0.6785,67.85%,89359.59,89394.05,0.8
trade_197,1765769479000,2025-12-15T03:31:19.000Z,0x41866622c8b216,NO,BUY,0.5300,10,5.3000,0.6693,0.1393,13.93%,89300.79,89372.14,13.7
trade_198,1765785909000,2025-12-15T08:05:09.000Z,0x81b3c79fa6c19e,YES,BUY,0.2100,10,2.1000,0.6219,0.4119,41.19%,89774.03,89747.78,9.8
trade_199,1765788129000,2025-12-15T08:42:09.000Z,0xe7ba67a8ba4bff,YES,BUY,0.2600,10,2.6000,0.4133,0.1533,15.33%,89859.15,89868.75,2.9
trade_200,1765796772000,2025-12-15T11:06:12.000Z,0xae75e1d7518a3b,YES,BUY,0.2900,10,2.9000,0.5094,0.2194,21.94%,89871.01,89869.11,8.8
trade_201,1765796889000,2025-12-15T11:08:09.000Z,0xae75e1d7518a3b,NO,BUY,0.4200,10,4.2000,0.6372,0.2172,21.72%,89842.61,89869.11,6.8
trade_202,1765824369000,2025-12-15T18:46:09.000Z,0xb8542addf5ff09,YES,BUY,0.4900,10,4.9000,0.6657,0.1757,17.57%,85860.00,85751.21,13.8
trade_203,1765824489000,2025-12-15T18:48:09.000Z,0xb8542addf5ff09,YES,BUY,0.6000,10,6.0000,0.7512,0.1512,15.12%,85920.81,85751.21,11.8
trade_204,1765827729000,2025-12-15T19:42:09.000Z,0x91bcbfc92a946b,NO,BUY,0.1200,10,1.2000,0.3557,0.2357,23.57%,86148.01,86109.27,2.9
trade_205,1765834569000,2025-12-15T21:36:09.000Z,0xce606626b865ab,YES,BUY,0.4100,10,4.1000,0.7787,0.3687,36.87%,86168.88,86053.88,8.8
trade_206,1765834810000,2025-12-15T21:40:10.000Z,0xce606626b865ab,NO,BUY,0.2700,10,2.7000,0.4646,0.1946,19.46%,86062.12,86053.88,4.8
trade_207,1765835125000,2025-12-15T21:45:25.000Z,0x10a23286fba499,YES,BUY,0.5600,10,5.6000,0.7351,0.1751,17.51%,86118.83,86002.72,14.6
trade_208,1765837149000,2025-12-15T22:19:09.000Z,0x5eb71a6f5fb667,YES,BUY,0.4500,10,4.5000,0.6041,0.1541,15.41%,86062.95,86027.79,10.8
trade_209,1765837389000,2025-12-15T22:23:09.000Z,0x5eb71a6f5fb667,NO,BUY,0.7000,10,7.0000,0.9057,0.2057,20.57%,85828.04,86027.79,6.8
trade_210,1765837509000,2025-12-15T22:25:09.000Z,0x5eb71a6f5fb667,YES,BUY,0.1600,10,1.6000,0.3403,0.1803,18.03%,85986.29,86027.79,4.8
trade_211,1765837643000,2025-12-15T22:27:23.000Z,0x5eb71a6f5fb667,YES,BUY,0.2700,10,2.7000,0.4391,0.1691,16.91%,86017.35,86027.79,2.6
trade_212,1765837749000,2025-12-15T22:29:09.000Z,0x5eb71a6f5fb667,YES,BUY,0.1400,10,1.4000,0.4207,0.2807,28.07%,86019.97,86027.79,0.8
trade_213,1765839189000,2025-12-15T22:53:09.000Z,0x224d99f92f8291,YES,BUY,0.5800,10,5.8000,0.7946,0.2146,21.46%,86120.81,86018.80,6.8
trade_214,1765849810000,2025-12-16T01:50:10.000Z,0x5337b58a2d4494,YES,BUY,0.4400,10,4.4000,0.7147,0.2747,27.47%,85912.00,85829.52,9.8
trade_215,1765850469000,2025-12-16T02:01:09.000Z,0xe8292c4d311fd5,YES,BUY,0.5000,10,5.0000,0.6404,0.1404,14.04%,85937.26,85881.11,13.8
trade_216,1765850769000,2025-12-16T02:06:09.000Z,0xe8292c4d311fd5,YES,BUY,0.5900,10,5.9000,0.7710,0.1810,18.10%,85985.12,85881.11,8.8
trade_217,1765909809000,2025-12-16T18:30:09.000Z,0xb7ad2a4a8cc6d1,YES,BUY,0.5500,10,5.5000,0.7247,0.1747,17.47%,87495.36,87378.05,14.8
trade_218,1765912870000,2025-12-16T19:21:10.000Z,0x0756aab92a74c5,YES,BUY,0.5400,10,5.4000,0.6796,0.1396,13.96%,87382.88,87314.89,8.8
trade_219,1765913234000,2025-12-16T19:27:14.000Z,0x0756aab92a74c5,NO,BUY,0.1600,10,1.6000,0.4600,0.3000,30.00%,87322.25,87314.89,2.8
trade_220,1765913290000,2025-12-16T19:28:10.000Z,0x0756aab92a74c5,YES,BUY,0.5600,10,5.6000,0.7034,0.1434,14.34%,87350.67,87314.89,1.8
trade_221,1765913350000,2025-12-16T19:29:10.000Z,0x0756aab92a74c5,YES,BUY,0.7200,10,7.2000,0.9575,0.2375,23.75%,87438.48,87314.89,0.8
trade_222,1765916416000,2025-12-16T20:20:16.000Z,0xf9fd48acf053f4,YES,BUY,0.4100,10,4.1000,0.5815,0.1715,17.15%,87477.03,87451.60,9.7
trade_223,1765916590000,2025-12-16T20:23:10.000Z,0xf9fd48acf053f4,YES,BUY,0.3700,10,3.7000,0.7205,0.3505,35.05%,87519.99,87451.60,6.8
trade_224,1765923315000,2025-12-16T22:15:15.000Z,0xac7f6aac7753b4,YES,BUY,0.5900,10,5.9000,0.7224,0.1324,13.24%,87712.51,87631.40,14.8
trade_225,1765931109000,2025-12-17T00:25:09.000Z,0x63dfac21db9ef8,YES,BUY,0.7500,10,7.5000,0.8803,0.1303,13.03%,87628.80,87526.65,4.8
trade_226,1765939219000,2025-12-17T02:40:19.000Z,0x61256a80863cb4,YES,BUY,0.6200,10,6.2000,0.8421,0.2221,22.21%,87393.50,87310.51,4.7
trade_227,1765939342000,2025-12-17T02:42:22.000Z,0x61256a80863cb4,YES,BUY,0.6200,10,6.2000,0.8625,0.2425,24.25%,87379.67,87310.51,2.6
trade_228,1765941319000,2025-12-17T03:15:19.000Z,0x8d02bd2bb4ea8a,YES,BUY,0.5400,10,5.4000,0.6947,0.1547,15.47%,87479.30,87415.88,14.7
trade_229,1765941908000,2025-12-17T03:25:08.000Z,0x8d02bd2bb4ea8a,YES,BUY,0.3800,10,3.8000,0.5151,0.1351,13.51%,87418.22,87415.88,4.9
trade_230,1765942027000,2025-12-17T03:27:07.000Z,0x8d02bd2bb4ea8a,YES,BUY,0.3800,10,3.8000,0.5534,0.1734,17.34%,87422.37,87415.88,2.9
trade_231,1765942088000,2025-12-17T03:28:08.000Z,0x8d02bd2bb4ea8a,YES,BUY,0.3800,10,3.8000,0.5677,0.1877,18.77%,87422.38,87415.88,1.9
trade_232,1765953489000,2025-12-17T06:38:09.000Z,0x1cbe8d5bd0621d,YES,BUY,0.3200,10,3.2000,0.5780,0.2580,25.80%,86873.37,86854.00,6.8
trade_233,1765953789000,2025-12-17T06:43:09.000Z,0x1cbe8d5bd0621d,YES,BUY,0.0600,10,0.6000,0.2120,0.1520,15.20%,86805.62,86854.00,1.9
trade_234,1765973949000,2025-12-17T12:19:09.000Z,0x2274eda1190451,YES,BUY,0.2700,10,2.7000,0.4165,0.1465,14.65%,87096.41,87119.64,10.8
trade_235,1765974249000,2025-12-17T12:24:09.000Z,0x2274eda1190451,YES,BUY,0.1800,10,1.8000,0.6708,0.4908,49.08%,87159.97,87119.64,5.8
trade_236,1765974324000,2025-12-17T12:25:24.000Z,0x2274eda1190451,YES,BUY,0.4400,10,4.4000,0.6541,0.2141,21.41%,87151.31,87119.64,4.6
trade_237,1765974549000,2025-12-17T12:29:09.000Z,0x2274eda1190451,YES,BUY,0.0500,10,0.5000,0.2284,0.1784,17.84%,87090.29,87119.64,0.8
trade_238,1765976415000,2025-12-17T13:00:15.000Z,0xac64417dd1ed2b,YES,BUY,0.5200,10,5.2000,0.7208,0.2008,20.08%,87087.56,86998.28,14.8
trade_239,1765976650000,2025-12-17T13:04:10.000Z,0xac64417dd1ed2b,YES,BUY,0.4300,10,4.3000,0.8204,0.3904,39.04%,87132.00,86998.28,10.8
trade_240,1765977010000,2025-12-17T13:10:10.000Z,0xac64417dd1ed2b,YES,BUY,0.4200,10,4.2000,0.6106,0.1906,19.06%,87021.71,86998.28,4.8
trade_241,1765977070000,2025-12-17T13:11:10.000Z,0xac64417dd1ed2b,YES,BUY,0.5000,10,5.0000,0.7864,0.2864,28.64%,87065.85,86998.28,3.8
trade_242,1765977249000,2025-12-17T13:14:09.000Z,0xac64417dd1ed2b,NO,BUY,0.5700,10,5.7000,0.9511,0.3811,38.11%,86900.01,86998.28,0.8
trade_243,1765977612000,2025-12-17T13:20:12.000Z,0x70b1969e74e920,YES,BUY,0.3700,10,3.7000,0.6703,0.3003,30.03%,86929.55,86871.44,9.8
trade_244,1766004246000,2025-12-17T20:44:06.000Z,0x57f2b272a8d645,YES,BUY,0.2100,10,2.1000,0.4111,0.2011,20.11%,86100.00,86111.50,0.9
trade_245,1766004729000,2025-12-17T20:52:09.000Z,0xa850ac6ec96c51,YES,BUY,0.3200,10,3.2000,0.5960,0.2760,27.60%,86125.14,86089.58,7.8
trade_246,1766004789000,2025-12-17T20:53:09.000Z,0xa850ac6ec96c51,NO,BUY,0.4900,10,4.9000,0.7511,0.2611,26.11%,85983.48,86089.58,6.8
trade_247,1766007189000,2025-12-17T21:33:09.000Z,0xfeacc7018a66bd,NO,BUY,0.3900,10,3.9000,0.5223,0.1323,13.23%,85809.61,85817.31,11.8
trade_248,1766007310000,2025-12-17T21:35:10.000Z,0xfeacc7018a66bd,YES,BUY,0.3500,10,3.5000,0.5568,0.2068,20.68%,85836.59,85817.31,9.8
trade_249,1766007611000,2025-12-17T21:40:11.000Z,0xfeacc7018a66bd,YES,BUY,0.1300,10,1.3000,0.5967,0.4667,46.67%,85839.98,85817.31,4.8
trade_250,1766007684000,2025-12-17T21:41:24.000Z,0xfeacc7018a66bd,YES,BUY,0.4700,10,4.7000,0.7164,0.2464,24.64%,85867.04,85817.31,3.6
trade_251,1766007790000,2025-12-17T21:43:10.000Z,0xfeacc7018a66bd,YES,BUY,0.5500,10,5.5000,0.7592,0.2092,20.92%,85861.49,85817.31,1.8
trade_252,1766007850000,2025-12-17T21:44:10.000Z,0xfeacc7018a66bd,YES,BUY,0.7300,10,7.3000,0.9370,0.2070,20.70%,85902.99,85817.31,0.8
trade_253,1766011386000,2025-12-17T22:43:06.000Z,0x0eddeef84f836a,YES,BUY,0.1100,10,1.1000,0.2642,0.1542,15.42%,86187.27,86224.13,1.9
trade_254,1766018470000,2025-12-18T00:41:10.000Z,0xc000b613b21ead,NO,BUY,0.3000,10,3.0000,0.8049,0.5049,50.49%,86151.27,86214.33,3.8
trade_255,1766018587000,2025-12-18T00:43:07.000Z,0xc000b613b21ead,YES,BUY,0.1100,10,1.1000,0.2597,0.1497,14.97%,86183.00,86214.33,1.9
trade_256,1766020749000,2025-12-18T01:19:09.000Z,0xc76b5e01051635,YES,BUY,0.3800,10,3.8000,0.5374,0.1574,15.74%,85940.90,85930.92,10.8
trade_257,1766020810000,2025-12-18T01:20:10.000Z,0xc76b5e01051635,YES,BUY,0.4900,10,4.9000,0.7192,0.2292,22.92%,85997.93,85930.92,9.8
trade_258,1766021769000,2025-12-18T01:36:09.000Z,0xf2355ad3428554,YES,BUY,0.6000,10,6.0000,0.8782,0.2782,27.82%,86117.77,85966.91,8.8
trade_259,1766021949000,2025-12-18T01:39:09.000Z,0xf2355ad3428554,NO,BUY,0.1400,10,1.4000,0.3187,0.1787,17.87%,86008.73,85966.91,5.8
trade_260,1766022017000,2025-12-18T01:40:17.000Z,0xf2355ad3428554,YES,BUY,0.6500,10,6.5000,0.8588,0.2088,20.88%,86064.00,85966.91,4.7
trade_261,1766022489000,2025-12-18T01:48:09.000Z,0xdae75e060ae22c,YES,BUY,0.4800,10,4.8000,0.7303,0.2503,25.03%,86176.39,86098.03,11.8
trade_262,1766022669000,2025-12-18T01:51:09.000Z,0xdae75e060ae22c,NO,BUY,0.3700,10,3.7000,0.6249,0.2549,25.49%,86065.07,86098.03,8.8
trade_263,1766022789000,2025-12-18T01:53:09.000Z,0xdae75e060ae22c,YES,BUY,0.2300,10,2.3000,0.6157,0.3857,38.57%,86125.63,86098.03,6.8
trade_264,1766022910000,2025-12-18T01:55:10.000Z,0xdae75e060ae22c,YES,BUY,0.3000,10,3.0000,0.4904,0.1904,19.04%,86096.34,86098.03,4.8
trade_265,1766022969000,2025-12-18T01:56:09.000Z,0xdae75e060ae22c,YES,BUY,0.3800,10,3.8000,0.5993,0.2193,21.93%,86115.57,86098.03,3.9
trade_266,1766023029000,2025-12-18T01:57:09.000Z,0xdae75e060ae22c,YES,BUY,0.4200,10,4.2000,0.5838,0.1638,16.38%,86110.59,86098.03,2.9
trade_267,1766023089000,2025-12-18T01:58:09.000Z,0xdae75e060ae22c,YES,BUY,0.3900,10,3.9000,0.7027,0.3127,31.27%,86125.78,86098.03,1.9
trade_268,1766023149000,2025-12-18T01:59:09.000Z,0xdae75e060ae22c,YES,BUY,0.5100,10,5.1000,0.7267,0.2167,21.67%,86119.21,86098.03,0.8
trade_269,1766023329000,2025-12-18T02:02:09.000Z,0x3ddb827e428612,YES,BUY,0.3800,10,3.8000,0.5164,0.1364,13.64%,86096.05,86091.07,12.8
trade_270,1766023509000,2025-12-18T02:05:09.000Z,0x3ddb827e428612,YES,BUY,0.4600,10,4.6000,0.6630,0.2030,20.30%,86139.12,86091.07,9.8
trade_271,1766023576000,2025-12-18T02:06:16.000Z,0x3ddb827e428612,YES,BUY,0.6400,10,6.4000,0.8478,0.2078,20.78%,86221.73,86091.07,8.7
trade_272,1766024169000,2025-12-18T02:16:09.000Z,0xbdfa5907e20868,YES,BUY,0.5300,10,5.3000,0.8655,0.3355,33.55%,86665.27,86463.47,13.8
trade_273,1766024889000,2025-12-18T02:28:09.000Z,0xbdfa5907e20868,YES,BUY,0.1500,10,1.5000,0.2844,0.1344,13.44%,86427.23,86463.47,1.9
trade_274,1766025069000,2025-12-18T02:31:09.000Z,0xd5ad56b5ed109c,YES,BUY,0.5600,10,5.6000,0.7017,0.1417,14.17%,86474.43,86382.82,13.8
trade_275,1766025249000,2025-12-18T02:34:09.000Z,0xd5ad56b5ed109c,YES,BUY,0.6500,10,6.5000,0.8413,0.1913,19.13%,86558.70,86382.82,10.8
trade_276,1766026206000,2025-12-18T02:50:06.000Z,0x36a10f81905ebc,YES,BUY,0.3700,10,3.7000,0.5140,0.1440,14.40%,86674.87,86670.15,9.9
trade_277,1766026626000,2025-12-18T02:57:06.000Z,0x36a10f81905ebc,YES,BUY,0.3000,10,3.0000,0.4460,0.1460,14.60%,86660.61,86670.15,2.9
trade_278,1766026686000,2025-12-18T02:58:06.000Z,0x36a10f81905ebc,YES,BUY,0.2100,10,2.1000,0.4260,0.2160,21.60%,86659.36,86670.15,1.9
trade_279,1766026746000,2025-12-18T02:59:06.000Z,0x36a10f81905ebc,YES,BUY,0.3200,10,3.2000,0.6272,0.3072,30.72%,86683.64,86670.15,0.9
trade_280,1766029569000,2025-12-18T03:46:09.000Z,0x10777f0bbc12d4,YES,BUY,0.4700,10,4.7000,0.6113,0.1413,14.13%,86530.94,86492.24,13.8
trade_281,1766029811000,2025-12-18T03:50:11.000Z,0x10777f0bbc12d4,YES,BUY,0.4800,10,4.8000,0.8430,0.3630,36.30%,86638.33,86492.24,9.8
trade_282,1766030470000,2025-12-18T04:01:10.000Z,0xdef89617e55b80,YES,BUY,0.4900,10,4.9000,0.6907,0.2007,20.07%,86648.10,86578.64,13.8
trade_283,1766030531000,2025-12-18T04:02:11.000Z,0xdef89617e55b80,YES,BUY,0.6500,10,6.5000,0.8174,0.1674,16.74%,86715.58,86578.64,12.8
trade_284,1766033108000,2025-12-18T04:45:08.000Z,0x229c4be59a3093,YES,BUY,0.4900,10,4.9000,0.6403,0.1503,15.03%,86858.55,86814.84,14.9
trade_285,1766033409000,2025-12-18T04:50:09.000Z,0x229c4be59a3093,YES,BUY,0.2000,10,2.0000,0.4591,0.2591,25.91%,86805.95,86814.84,9.8
trade_286,1766033527000,2025-12-18T04:52:07.000Z,0x229c4be59a3093,YES,BUY,0.1800,10,1.8000,0.3441,0.1641,16.41%,86780.70,86814.84,7.9
trade_287,1766033587000,2025-12-18T04:53:07.000Z,0x229c4be59a3093,YES,BUY,0.1700,10,1.7000,0.3648,0.1948,19.48%,86788.57,86814.84,6.9
trade_288,1766033647000,2025-12-18T04:54:07.000Z,0x229c4be59a3093,YES,BUY,0.2100,10,2.1000,0.3718,0.1618,16.18%,86792.00,86814.84,5.9
trade_289,1766033708000,2025-12-18T04:55:08.000Z,0x229c4be59a3093,YES,BUY,0.1900,10,1.9000,0.3986,0.2086,20.86%,86798.88,86814.84,4.9
trade_290,1766033767000,2025-12-18T04:56:07.000Z,0x229c4be59a3093,YES,BUY,0.2400,10,2.4000,0.5276,0.2876,28.76%,86818.51,86814.84,3.9
trade_291,1766034130000,2025-12-18T05:02:10.000Z,0x721d0e78c9c95f,YES,BUY,0.4300,10,4.3000,0.5887,0.1587,15.87%,86752.74,86731.00,12.8
trade_292,1766034430000,2025-12-18T05:07:10.000Z,0x721d0e78c9c95f,YES,BUY,0.1200,10,1.2000,0.2620,0.1420,14.20%,86682.09,86731.00,7.8
trade_293,1766034489000,2025-12-18T05:08:09.000Z,0x721d0e78c9c95f,YES,BUY,0.1500,10,1.5000,0.3510,0.2010,20.10%,86705.49,86731.00,6.8
trade_294,1766039714000,2025-12-18T06:35:14.000Z,0xdf4fe505cb32b7,YES,BUY,0.3900,10,3.9000,0.6246,0.2346,23.46%,86460.36,86430.64,9.8
trade_295,1766039888000,2025-12-18T06:38:08.000Z,0xdf4fe505cb32b7,YES,BUY,0.4100,10,4.1000,0.5572,0.1472,14.72%,86441.50,86430.64,6.9
trade_296,1766040008000,2025-12-18T06:40:08.000Z,0xdf4fe505cb32b7,YES,BUY,0.4900,10,4.9000,0.6218,0.1318,13.18%,86450.92,86430.64,4.9
trade_297,1766040068000,2025-12-18T06:41:08.000Z,0xdf4fe505cb32b7,YES,BUY,0.5000,10,5.0000,0.6467,0.1467,14.67%,86452.36,86430.64,3.9
trade_298,1766040128000,2025-12-18T06:42:08.000Z,0xdf4fe505cb32b7,YES,BUY,0.5500,10,5.5000,0.7503,0.2003,20.03%,86466.96,86430.64,2.9
trade_299,1766040550000,2025-12-18T06:49:10.000Z,0xabac478d093d3a,YES,BUY,0.4400,10,4.4000,0.6616,0.2216,22.16%,86480.57,86445.37,10.8
trade_300,1766040610000,2025-12-18T06:50:10.000Z,0xabac478d093d3a,YES,BUY,0.5700,10,5.7000,0.8213,0.2513,25.13%,86531.49,86445.37,9.8
trade_301,1766048772000,2025-12-18T09:06:12.000Z,0x9744b57a079ab1,YES,BUY,0.2800,10,2.8000,0.5382,0.2582,25.82%,86947.15,86939.23,8.8
trade_302,1766048827000,2025-12-18T09:07:07.000Z,0x9744b57a079ab1,YES,BUY,0.3800,10,3.8000,0.5403,0.1603,16.03%,86947.15,86939.23,7.9
trade_303,1766048888000,2025-12-18T09:08:08.000Z,0x9744b57a079ab1,YES,BUY,0.3500,10,3.5000,0.5108,0.1608,16.08%,86941.21,86939.23,6.9
trade_304,1766050211000,2025-12-18T09:30:11.000Z,0x15a522ef8afdf4,YES,BUY,0.5200,10,5.2000,0.6903,0.1703,17.03%,87041.83,86979.50,14.8
trade_305,1766050330000,2025-12-18T09:32:10.000Z,0x15a522ef8afdf4,YES,BUY,0.6800,10,6.8000,0.8204,0.1404,14.04%,87099.99,86979.50,12.8
trade_306,1766051349000,2025-12-18T09:49:09.000Z,0x9e6478d797228a,YES,BUY,0.3100,10,3.1000,0.5007,0.1907,19.07%,87336.49,87336.19,10.8
trade_307,1766051469000,2025-12-18T09:51:09.000Z,0x9e6478d797228a,YES,BUY,0.2600,10,2.6000,0.5445,0.2845,28.45%,87347.02,87336.19,8.8
trade_308,1766051529000,2025-12-18T09:52:09.000Z,0x9e6478d797228a,YES,BUY,0.4500,10,4.5000,0.6145,0.1645,16.45%,87363.99,87336.19,7.8
trade_309,1766051711000,2025-12-18T09:55:11.000Z,0x9e6478d797228a,YES,BUY,0.1200,10,1.2000,0.4579,0.3379,33.79%,87328.72,87336.19,4.8
trade_310,1766051769000,2025-12-18T09:56:09.000Z,0x9e6478d797228a,YES,BUY,0.3200,10,3.2000,0.4945,0.1745,17.45%,87335.38,87336.19,3.9
trade_311,1766059220000,2025-12-18T12:00:20.000Z,0x3baa968b498e9d,YES,BUY,0.5200,10,5.2000,0.8189,0.2989,29.89%,87335.96,87229.07,14.7
trade_312,1766059330000,2025-12-18T12:02:10.000Z,0x3baa968b498e9d,YES,BUY,0.6100,10,6.1000,0.8338,0.2238,22.38%,87330.79,87229.07,12.8
trade_313,1766059469000,2025-12-18T12:04:29.000Z,0x3baa968b498e9d,YES,BUY,0.6100,10,6.1000,0.8587,0.2487,24.87%,87335.00,87229.07,10.5
